rowname model jaccard
NT5077 NT5020 0.47115384615384615
NT5077 NT5021 0.41540577716643745
NT5077 NT5022 0.5139275766016713
NT5077 NT5023 0.4046961325966851
NT5077 NT5024 0.3872752420470263
NT5077 NT5025 0.494475138121547
NT5077 NT5026 0.3074866310160428
NT5077 NT5032 0.39335180055401664
NT5077 NT5037 0.34459459459459457
NT5077 NT5038 0.4715672676837725
NT5077 NT5040 0.4569444444444445
NT5077 NT5042 0.4721845318860244
NT5077 NT5044 0.501412429378531
NT5077 NT5045 0.47928176795580113
NT5077 NT5046 0.4066390041493776
NT5077 NT5048 0.3969571230982019
NT5077 NT5049 0.3382949932341001
NT5077 NT5051 0.38251366120218583
NT5077 NT5052 0.3980978260869565
NT5077 NT5068 0.3909465020576131
NT5077 NT5072 0.4986376021798365
NT5077 NT5074 0.35838926174496644
NT5077 NT5075 0.4196675900277008
NT5077 NT5076 0.3562585969738652
NT5077 NT5077 0
NT5077 YK0001 0.3857729138166895
NT5077 YK0002 0.4060356652949245
YK0001 NT5001 0.3636363636363636
YK0001 NT5002 0.3739967897271268
YK0001 NT5003 0.35096153846153844
YK0001 NT5004 0.32263242375601925
YK0001 NT5005 0.3806343906510851
YK0001 NT5006 0.30335097001763667
YK0001 NT5007 0.4964028776978417
YK0001 NT5008 0.35618729096989965
YK0001 NT5009 0.34271523178807944
YK0001 NT5011 0.3417085427135678
YK0001 NT5013 0.33508771929824566
YK0001 NT5014 0.45531197301854975
YK0001 NT5019 0.3516666666666667
YK0001 NT5020 0.411965811965812
YK0001 NT5021 0.362098138747885
YK0001 NT5022 0.3886861313868613
YK0001 NT5023 0.3142361111111111
YK0001 NT5024 0.3714759535655058
YK0001 NT5025 0.48747913188647746
YK0001 NT5026 0.3328197226502311
YK0001 NT5032 0.37873754152823924
YK0001 NT5037 0.3182552504038772
YK0001 NT5038 0.3125
YK0001 NT5040 0.4072164948453609
YK0001 NT5042 0.3473684210526316
YK0001 NT5044 0.39377289377289376
YK0001 NT5045 0.3968531468531469
YK0001 NT5046 0.362098138747885
YK0001 NT5048 0.3474576271186441
YK0001 NT5049 0.3349282296650718
YK0001 NT5051 0.36867862969004894
YK0001 NT5052 0.37152209492635024
YK0001 NT5068 0.36258278145695366
YK0001 NT5072 0.3278688524590164
YK0001 NT5074 0.3322632423756019
YK0001 NT5075 0.3752122241086588
YK0001 NT5076 0.32615894039735094
YK0001 NT5077 0.3857729138166895
YK0001 YK0001 0
YK0001 YK0002 0.31088082901554404
YK0002 NT5001 0.39805825242718446
YK0002 NT5002 0.37683523654159873
YK0002 NT5003 0.3952380952380953
YK0002 NT5004 0.3826771653543307
YK0002 NT5005 0.38370118845500845
YK0002 NT5006 0.3696027633851468
YK0002 NT5007 0.462406015037594
YK0002 NT5008 0.38898163606010017
YK0002 NT5009 0.36710963455149503
YK0002 NT5011 0.38
YK0002 NT5013 0.3948275862068965
YK0002 NT5014 0.41622574955908287
YK0002 NT5019 0.4363929146537842
YK0002 NT5020 0.432013769363167
YK0002 NT5021 0.39527027027027023
YK0002 NT5022 0.3648393194706995
YK0002 NT5023 0.3540587219343696
YK0002 NT5024 0.4325203252032521
YK0002 NT5025 0.5075630252100841
YK0002 NT5026 0.34009360374414976
YK0002 NT5032 0.4243421052631579
YK0002 NT5037 0.3526570048309179
YK0002 NT5038 0.34558823529411764
YK0002 NT5040 0.4246100519930676
YK0002 NT5042 0.32
YK0002 NT5044 0.39439252336448605
YK0002 NT5045 0.4200351493848858
YK0002 NT5046 0.38983050847457623
YK0002 NT5048 0.3556701030927835
YK0002 NT5049 0.3943661971830986
YK0002 NT5051 0.3927986906710311
YK0002 NT5052 0.38512396694214873
YK0002 NT5068 0.35423728813559324
YK0002 NT5072 0.37837837837837834
YK0002 NT5074 0.4021909233176839
YK0002 NT5075 0.39761092150170646
YK0002 NT5076 0.3747954173486089
YK0002 NT5077 0.4060356652949245
YK0002 YK0001 0.31088082901554404
YK0002 YK0002 0
